Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,zipcode,airbnb_record_count,airbnb_price_mean,airbnb_weekly_price_mean,airbnb_monthly_price_mean
Hawthorn East,22 Miami St,3,h,1650000.0,VB,RT,6/08/2016,8.0,3123.0,3.0,2.0,2.0,302.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,1051 Burke Rd,3,h,1615000.0,S,Jellis,7/05/2016,8.0,3123.0,3.0,3.0,4.0,459.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,2/2 Myrniong Gr,3,h,1600000.0,VB,Marshall,7/05/2016,8.0,3123.0,3.0,2.0,2.0,200.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,310 Riversdale Rd,3,h,1450000.0,PI,hockingstuart,7/05/2016,8.0,3123.0,3.0,2.0,2.0,466.0,176.0,1915.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,5/305 Riversdale Rd,2,u,490000.0,S,Marshall,7/11/2016,8.0,3123.0,2.0,1.0,1.0,0.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,10/26 Redfern Rd,3,t,1110000.0,S,Jellis,8/10/2016,8.0,3123.0,3.0,2.0,2.0,94.0,169.0,2005.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,21 Russell St,4,t,1425000.0,S,Jellis,8/10/2016,8.0,3123.0,4.0,2.0,2.0,154.0,,1998.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,7/11 Harts Pde,2,u,555000.0,PI,Noel,10/09/2016,8.0,3123.0,2.0,1.0,1.0,0.0,69.0,1970.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,3/39 Mayston St,2,u,887000.0,S,Marshall,10/09/2016,8.0,3123.0,2.0,2.0,2.0,0.0,,2001.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,503 Tooronga Rd,3,h,1700000.0,VB,Jellis,10/09/2016,8.0,3123.0,3.0,2.0,1.0,646.0,228.0,1980.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,20 Beaconsfield Rd,2,h,1585000.0,S,Jellis,10/12/2016,8.0,3123.0,2.0,1.0,2.0,390.0,102.0,1935.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,1/1 Clifton Rd,3,u,935000.0,PI,Noel,10/12/2016,8.0,3123.0,3.0,2.0,1.0,144.0,107.0,1975.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,10/11 Grandview Gr,2,u,550000.0,PI,Noel,12/11/2016,8.0,3123.0,2.0,1.0,1.0,0.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,1/17 Auburn Gr,2,u,573000.0,S,Kay,13/08/2016,8.0,3123.0,2.0,1.0,1.0,0.0,60.0,1970.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,4/161 Victoria Rd,2,u,680000.0,VB,hockingstuart,13/08/2016,8.0,3123.0,2.0,1.0,1.0,0.0,110.0,1945.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,1/36 Pleasant Rd,4,t,1738000.0,S,Jellis,15/10/2016,8.0,3123.0,4.0,3.0,2.0,324.0,241.0,2002.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,1 Torring Rd,2,h,1582000.0,S,Fletchers,15/10/2016,8.0,3123.0,2.0,2.0,2.0,358.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,16/36 Anderson Rd,3,u,735000.0,S,Noel,16/04/2016,8.0,3123.0,2.0,1.0,1.0,0.0,95.0,1970.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,40 Campbell Gr,3,h,1420000.0,PI,Marshall,17/09/2016,8.0,3123.0,3.0,1.0,2.0,362.0,130.0,1910.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,5a Garden St,3,t,1790000.0,S,Jellis,17/09/2016,8.0,3123.0,3.0,2.0,2.0,0.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,45 Roseberry St,2,h,1335000.0,S,Fletchers,17/09/2016,8.0,3123.0,2.0,1.0,0.0,229.0,70.0,1900.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,66 Roseberry St,3,h,1825000.0,S,Jellis,17/09/2016,8.0,3123.0,3.0,2.0,2.0,431.0,120.0,1950.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,2/2 Clifton Rd,2,u,840000.0,S,Jellis,18/03/2017,8.0,3123.0,2.0,1.0,1.0,150.0,99.0,1969.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,501/38 Harold St,2,u,705000.0,PI,Marshall,18/03/2017,8.0,3123.0,2.0,2.0,1.0,78.0,,2011.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,38 Caroline St,3,h,1538000.0,S,Jellis,18/06/2016,8.0,3123.0,2.0,1.0,2.0,287.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,11 Council St,3,h,1320000.0,VB,Jellis,18/06/2016,8.0,3123.0,3.0,2.0,1.0,213.0,162.0,1890.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,4/2 Myrniong Gr,3,t,1240000.0,S,Jellis,18/06/2016,8.0,3123.0,3.0,2.0,2.0,155.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,3/859 Toorak Rd,3,t,1590000.0,S,Jellis,19/11/2016,8.0,3123.0,3.0,2.0,2.0,289.0,181.0,2010.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,43 Mayston St,3,h,1625000.0,S,Woodards,22/05/2016,8.0,3123.0,3.0,1.0,3.0,372.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,3/23 Auburn Gr,2,u,568000.0,S,Jellis,22/08/2016,8.0,3123.0,2.0,1.0,1.0,0.0,,1960.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,4/43 Clifton Rd,2,u,706000.0,S,hockingstuart,22/08/2016,8.0,3123.0,2.0,1.0,1.0,172.0,90.0,1960.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,24 Wiseman St,2,h,1385000.0,S,Marshall,22/08/2016,8.0,3123.0,2.0,1.0,2.0,326.0,113.0,1940.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,8/423 Tooronga Rd,2,u,505000.0,S,Greg,27/06/2016,8.0,3123.0,2.0,1.0,1.0,0.0,78.0,1965.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,2/11 Harts Pde,2,u,622000.0,S,Williams,27/11/2016,8.0,3123.0,2.0,1.0,1.0,0.0,,1970.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,20 Stewart St,3,h,1650000.0,S,Marshall,27/11/2016,8.0,3123.0,3.0,1.0,1.0,354.0,115.0,1900.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,61 Roseberry St,3,h,1625000.0,SP,Marshall,28/05/2016,8.0,3123.0,3.0,2.0,1.0,255.0,115.0,1890.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,3/842 Toorak Rd,2,u,701000.0,S,Jellis,28/05/2016,8.0,3123.0,2.0,1.0,3.0,166.0,,1970.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,26 Roseberry St,2,h,1100000.0,S,Jellis,28/08/2016,8.0,3123.0,2.0,1.0,2.0,206.0,,,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Hawthorn East,2/60 Rathmines Rd,3,h,975000.0,VB,Fletchers,30/07/2016,8.0,3123.0,3.0,1.0,1.0,211.0,120.0,1990.0,Boroondara,-38.0,145.0,Southern Metropolitan,6482.0,3123.0,4.0,136.0,875.0,3350.0
Heidelberg,5/68 Brown St,2,u,546500.0,S,Miles,3/12/2016,11.0,3084.0,2.0,1.0,1.0,132.0,69.0,1972.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,4/81 Rosanna Rd,3,u,620000.0,S,Fletchers,4/03/2017,11.0,3084.0,3.0,1.0,1.0,215.0,,1985.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,4/71 Rosanna Rd,3,t,550000.0,PI,hockingstuart,6/08/2016,11.0,3084.0,2.0,1.0,2.0,235.0,123.0,1990.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,6/542 Upper Heidelberg Rd,2,u,585000.0,PI,Barry,6/08/2016,11.0,3084.0,2.0,2.0,1.0,0.0,,2012.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,4/51 Yarra St,2,t,705000.0,S,Miles,6/08/2016,11.0,3084.0,2.0,1.0,1.0,182.0,110.0,1973.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,7/75 Rosanna Rd,2,h,490000.0,PI,Purplebricks,10/12/2016,11.0,3084.0,2.0,1.0,1.0,187.0,89.0,1980.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,13 Hodgson St,3,h,1110000.0,S,Nelson,12/11/2016,11.0,3084.0,3.0,1.0,2.0,600.0,190.0,1950.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,3/43 Rosanna Rd,2,u,540000.0,PI,William,12/11/2016,11.0,3084.0,2.0,1.0,2.0,153.0,97.0,1972.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,13 Edgar St,3,h,750000.0,VB,Nelson,16/04/2016,11.0,3084.0,3.0,1.0,2.0,577.0,140.0,1955.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,35 Beverley Rd,3,h,1000000.0,S,Miles,16/07/2016,11.0,3084.0,3.0,2.0,1.0,422.0,,,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,2/56 Banksia St,2,t,595000.0,SP,Miles,17/09/2016,11.0,3084.0,2.0,1.0,1.0,88.0,,,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,1/58 Darebin St,3,t,808000.0,S,Miles,22/05/2016,11.0,3084.0,3.0,2.0,2.0,255.0,,,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,34 Martin St,4,h,1031000.0,S,Miles,22/05/2016,11.0,3084.0,4.0,1.0,1.0,570.0,,,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,7/106 Brown St,2,t,600000.0,S,Miles,23/04/2016,11.0,3084.0,2.0,1.0,2.0,145.0,,1970.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,2/172 Cape St,3,h,655000.0,PI,hockingstuart,23/04/2016,11.0,3084.0,3.0,2.0,2.0,175.0,3.0,,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,10 Cleve Gr,3,h,1195000.0,S,Miles,24/09/2016,11.0,3084.0,3.0,1.0,1.0,662.0,159.0,1950.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,1/14 Edgar St,3,h,850000.0,VB,Fletchers,24/09/2016,11.0,3084.0,3.0,2.0,2.0,285.0,,2010.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,55 Hodgson St,3,h,1076000.0,S,Miles,24/09/2016,11.0,3084.0,3.0,1.0,2.0,674.0,,,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,14 Scarborough Dr,4,h,1362000.0,S,Miles,24/09/2016,11.0,3084.0,4.0,2.0,2.0,635.0,,,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,3/10 Edgar St,2,t,690000.0,SP,Miles,25/02/2017,11.0,3084.0,2.0,1.0,1.0,110.0,88.0,2010.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,57 Martin St,3,h,1375000.0,S,Miles,25/02/2017,11.0,3084.0,3.0,1.0,1.0,639.0,115.0,1965.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,36 Buckingham Dr,3,h,1030000.0,S,Miles,30/07/2016,11.0,3084.0,5.0,3.0,2.0,649.0,357.0,2017.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Heidelberg,34 Quinn St,3,h,1125000.0,VB,Ray,30/07/2016,11.0,3084.0,3.0,1.0,2.0,0.0,125.0,1950.0,Banyule,-38.0,145.0,Eastern Metropolitan,2890.0,3084.0,3.0,135.0,777.0,3163.0
Ivanhoe East,24 Flora Gr,3,h,1605000.0,S,Miles,6/08/2016,9.0,3079.0,3.0,1.0,1.0,624.0,117.0,1950.0,Banyule,-38.0,145.0,Eastern Metropolitan,1554.0,3079.0,3.0,98.0,625.0,2267.0
Ivanhoe East,3/36 Wilfred Rd,3,u,1260000.0,S,Miles,10/12/2016,9.0,3079.0,3.0,2.0,2.0,356.0,,1998.0,Banyule,-38.0,145.0,Eastern Metropolitan,1554.0,3079.0,3.0,98.0,625.0,2267.0
Ivanhoe East,11/33 Carmichael St,2,u,485000.0,S,Miles,13/08/2016,9.0,3079.0,2.0,1.0,1.0,0.0,,,Banyule,-38.0,145.0,Eastern Metropolitan,1554.0,3079.0,3.0,98.0,625.0,2267.0
Ivanhoe East,1/169 Lower Heidelberg Rd,3,t,1050000.0,VB,Nelson,22/08/2016,9.0,3079.0,3.0,2.0,1.0,180.0,165.0,2012.0,Banyule,-38.0,145.0,Eastern Metropolitan,1554.0,3079.0,3.0,98.0,625.0,2267.0
Jacana,39 Emu Pde,3,h,551000.0,S,YPA,4/03/2017,14.0,3047.0,3.0,1.0,0.0,610.0,121.0,1955.0,Hume,-38.0,145.0,Northern Metropolitan,851.0,,,,,
Jacana,16 Gavin St,3,h,537000.0,S,Barry,18/03/2017,14.0,3047.0,3.0,1.0,2.0,600.0,,,Hume,-38.0,145.0,Northern Metropolitan,851.0,,,,,
Jacana,3 Fidge Ct,3,h,600000.0,S,Woodards,22/05/2016,14.0,3047.0,3.0,1.0,2.0,647.0,173.0,1960.0,Hume,-38.0,145.0,Northern Metropolitan,851.0,,,,,
Jacana,1 Robinson St,3,h,611000.0,S,Barry,25/02/2017,14.0,3047.0,3.0,1.0,3.0,624.0,93.0,1966.0,Hume,-38.0,145.0,Northern Metropolitan,851.0,,,,,
Jacana,25 Bliburg St,3,h,495000.0,S,YPA,27/11/2016,14.0,3047.0,3.0,1.0,2.0,598.0,92.0,1965.0,Hume,-38.0,145.0,Northern Metropolitan,851.0,,,,,
Kingsbury,53 Scott Gr,2,h,731000.0,S,Ray,11/03/2017,12.0,3083.0,2.0,1.0,0.0,640.0,,,Darebin,-38.0,145.0,Northern Metropolitan,1414.0,3083.0,1.0,138.0,1155.0,3500.0
Kingsbury,101 The Fairway,4,h,610000.0,S,Ray,12/11/2016,12.0,3083.0,4.0,1.0,1.0,465.0,120.0,1970.0,Darebin,-38.0,145.0,Northern Metropolitan,1414.0,3083.0,1.0,138.0,1155.0,3500.0
Kingsbury,36 Scott Gr,3,h,690000.0,S,Barry,27/11/2016,12.0,3083.0,3.0,1.0,2.0,556.0,,,Darebin,-38.0,145.0,Northern Metropolitan,1414.0,3083.0,1.0,138.0,1155.0,3500.0
Kingsbury,93 The Fairway,3,h,607500.0,S,Barry,28/08/2016,12.0,3083.0,3.0,2.0,1.0,468.0,153.0,1970.0,Darebin,-38.0,145.0,Northern Metropolitan,1414.0,3083.0,1.0,138.0,1155.0,3500.0
Kingsville,1/68 Edgar St,2,h,677200.0,SP,Sweeney,3/12/2016,8.0,3012.0,2.0,2.0,1.0,180.0,179.0,2011.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,134 Chirnside St,3,h,1155000.0,S,Jas,4/06/2016,8.0,3012.0,2.0,2.0,2.0,269.0,123.0,1915.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,4 Chirnside St,3,h,817000.0,S,Village,6/08/2016,8.0,3012.0,2.0,1.0,1.0,259.0,105.0,1940.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,132 Coronation St,3,h,1035000.0,SP,Village,6/08/2016,8.0,3012.0,3.0,2.0,2.0,275.0,145.0,1920.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,104 Williamstown Rd,2,h,677500.0,S,Jas,7/05/2016,8.0,3012.0,2.0,1.0,1.0,224.0,89.0,1915.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,83 Kingsville St,1,h,630000.0,S,Burnham,10/12/2016,8.0,3012.0,1.0,1.0,1.0,370.0,,,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,200 Somerville Rd,3,h,760000.0,PI,Chambers,10/12/2016,8.0,3012.0,3.0,1.0,1.0,350.0,114.0,1950.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,52a Williamstown Rd,2,h,730000.0,S,Village,12/11/2016,8.0,3012.0,2.0,2.0,0.0,84.0,130.0,1900.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,88 Chirnside St,1,h,750000.0,PI,Village,15/10/2016,8.0,3012.0,1.0,1.0,0.0,272.0,107.0,,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,309 Geelong Rd,2,h,685000.0,SP,Village,17/09/2016,8.0,3012.0,2.0,1.0,1.0,220.0,219.0,1890.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,153 Coronation St,3,h,967500.0,S,Jas,18/03/2017,8.0,3012.0,3.0,1.0,1.0,325.0,,,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,74 Chirnside St,3,h,1340000.0,S,Jas,19/11/2016,8.0,3012.0,3.0,2.0,0.0,272.0,132.0,1915.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,12 Williamstown Rd,4,h,925000.0,S,Sweeney,19/11/2016,8.0,3012.0,4.0,2.0,1.0,276.0,4.0,1948.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,72 Chirnside St,4,h,1275000.0,SP,Jas,24/09/2016,8.0,3012.0,4.0,2.0,1.0,274.0,172.0,1910.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,57 Wales St,3,h,925000.0,SP,Village,24/09/2016,8.0,3012.0,3.0,1.0,1.0,275.0,100.0,1920.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Kingsville,22 Coronation St,4,h,1336000.0,S,Jas,26/07/2016,8.0,3012.0,3.0,2.0,1.0,343.0,109.0,1920.0,Maribyrnong,-38.0,145.0,Western Metropolitan,1808.0,3012.0,4.0,98.0,700.0,2670.0
Murrumbeena,1/22 Gerald St,4,t,1100000.0,SP,hockingstuart,4/03/2017,12.0,3163.0,4.0,3.0,2.0,286.0,160.0,1990.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,537 Neerim Rd,4,h,1500000.0,S,hockingstuart,4/03/2017,12.0,3163.0,4.0,2.0,1.0,650.0,,1935.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,11 Perth St,3,h,1470000.0,S,Hodges,4/03/2017,12.0,3163.0,3.0,1.0,2.0,701.0,,,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,3 Churchill Cl,3,t,1160000.0,S,hockingstuart,4/06/2016,12.0,3163.0,3.0,2.0,2.0,302.0,172.0,2000.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,84 Dalny Rd,3,t,1100000.0,S,hockingstuart,4/06/2016,12.0,3163.0,1.0,2.0,2.0,242.0,,2005.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,9 Stewart St,3,h,820000.0,PI,Woodards,4/06/2016,12.0,3163.0,2.0,1.0,1.0,274.0,107.0,1925.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,5/13 Toward St,2,t,690000.0,S,hockingstuart,4/06/2016,12.0,3163.0,2.0,1.0,1.0,129.0,,,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,2/11 Howe St,2,u,740000.0,S,Buxton,6/08/2016,12.0,3163.0,2.0,1.0,1.0,161.0,89.0,1980.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,1d Bute St,3,u,975000.0,S,Woodards,7/05/2016,12.0,3163.0,3.0,2.0,1.0,277.0,109.0,1975.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,38 Dalny Rd,3,h,1060000.0,PI,hockingstuart,7/05/2016,12.0,3163.0,3.0,1.0,2.0,595.0,130.0,1957.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,4/16 Rosella St,2,u,680000.0,S,Buxton,7/05/2016,12.0,3163.0,2.0,1.0,2.0,275.0,94.0,1975.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,2/43 Kangaroo Rd,2,u,825000.0,S,Buxton,8/10/2016,12.0,3163.0,2.0,1.0,1.0,0.0,86.0,,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,15 Thaxted Rd,3,h,1430000.0,PI,Woodards,10/12/2016,12.0,3163.0,3.0,1.0,2.0,618.0,163.0,1960.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,4/178 Murrumbeena Rd,3,t,785000.0,S,Buxton,13/08/2016,12.0,3163.0,3.0,2.0,2.0,0.0,,2009.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,12 Wahroongaa Rd,3,h,1420000.0,S,Woodards,13/08/2016,12.0,3163.0,3.0,1.0,1.0,700.0,,,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,21 Ardyne St,4,h,1610000.0,S,Ray,15/10/2016,12.0,3163.0,4.0,2.0,2.0,660.0,167.0,1920.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,199 Poath Rd,2,h,910500.0,S,hockingstuart,15/10/2016,12.0,3163.0,2.0,1.0,2.0,313.0,,,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,3/14 Wilson St,2,h,685000.0,S,hockingstuart,18/03/2017,12.0,3163.0,2.0,1.0,1.0,0.0,,,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,22 Lydson St,3,h,1365000.0,S,Gary,19/11/2016,12.0,3163.0,3.0,2.0,2.0,627.0,,,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,4/19 Rosella St,3,t,860000.0,SP,Buxton,22/05/2016,12.0,3163.0,3.0,2.0,2.0,0.0,,2013.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,3/19 Howe St,3,u,835000.0,SP,Matthew,22/08/2016,12.0,3163.0,3.0,1.0,1.0,181.0,104.0,1975.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,32 Leura St,2,h,861500.0,S,hockingstuart,24/09/2016,12.0,3163.0,2.0,2.0,1.0,293.0,125.0,2004.0,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
Murrumbeena,19 Wahroongaa Rd,4,h,1670000.0,S,Woodards,24/09/2016,12.0,3163.0,3.0,2.0,1.0,690.0,,,Glen Eira,-38.0,145.0,Southern Metropolitan,4442.0,,,,,
